,Country,University,Website,lat,lng
3585,Italy,University of Florence,www.unifi.it,43.7776426,11.259765
3586,Italy,University of Foggia,www.unifg.it,41.449855,15.5665863
3587,Italy,University of Gastronomic Sciences,www.unisg.it,44.68398750000001,7.894341900000001
3588,Italy,University of Genoa,www.unige.it,44.4149149,8.926733600000002
3589,Italy,University of Insubria,www.uninsubria.it,45.81454799999999,8.827664999999998
3590,Italy,University of Italian Studies for Foreigners of Perugia,www.unistrapg.it,43.114905,12.389534
3591,Italy,University of Italian Studies for Foreigners of Siena,www.unistrasi.it,43.3313358,11.321635
3592,Italy,University of Lecce,www.unile.it,40.3495599,18.1672669
3593,Italy,University of Macerata,www.unimc.it,43.2997947,13.4537405
3594,Italy,University of Messina,www.unime.it,38.18919149999999,15.5530116
3595,Italy,University of Milan,www.unimi.it,45.4601435,9.194584299999999
3596,Italy,University of Milan - Bicocca,www.unimib.it,45.518383,9.213452
3597,Italy,University of Modena,www.casa.unimo.it,44.6451116,10.9279258
3598,Italy,University of Molise,www.unimol.it,41.5572825,14.6661702
3599,Italy,University of Naples Federico II,www.unina.it,40.84549200000001,14.2578058
3600,Italy,University of Padua,www.unipd.it,45.406766,11.8774462
3601,Italy,University of Palermo,www.unipa.it,38.11779,13.369838
3602,Italy,University of Parma,www.unipr.it,44.8011856,10.3257786
3603,Italy,University of Pavia,www.unipv.it,45.1864597,9.1555362
3604,Italy,University of Perugia,www.unipg.it,43.1174882,12.3845423
3605,Italy,University of Pisa,www.unipi.it,43.7167235,10.3988593
3606,Italy,University of Reggio Calabria,www.unirc.it,38.121171,15.660313
3607,Italy,"University of Roma ""La Sapienza""",www.uniroma1.it,41.9037626,12.5144384
3608,Italy,"University of Roma ""Tor Vergata""",www.uniroma2.it,41.850142,12.5978728
3609,Italy,University of Salerno,www.unisa.it,40.76871180000001,14.7920179
3610,Italy,University of Sannio,www.unisannio.it,41.1273397,14.7816333
3611,Italy,University of Sassari,www.uniss.it,40.7248938,8.55979
3612,Italy,University of Siena,www.unisi.it,43.3191557,11.3330265
3613,Italy,University of Teramo,www.unite.it,42.6702094,13.7014908
3614,Italy,University of Trento,www.unitn.it,46.0667967,11.1231165
3615,Italy,University of Trieste,www.univ.trieste.it,45.658667,13.7934477
3616,Italy,University of Turin,www.unito.it,45.06942799999999,7.6889006
3617,Italy,University of Udine,www.uniud.it,46.0810723,13.2119474
3618,Italy,University of Urbino,www.uniurb.it,43.7232326,12.6368523
3619,Italy,University of Venice,www.unive.it,45.43453189999999,12.3261971
3620,Italy,University of Verona,www.univr.it,45.43844,11.004076
3621,Italy,Viterbo State University,www.unitus.it,43.8021099,-91.2434935
3623,Jamaica,Northern Caribbean University,www.ncu.edu.jm,18.0156775,-77.4995922
3624,Jamaica,University of Technology Jamaica,www.utech.edu.jm,18.0186816,-76.7444736
3625,Jamaica,"University of the West Indies, Mona",www.uwimona.edu.jm,18.00599,-76.7468938
3626,Japan,Aichi Bunkyo University,www.abu.ac.jp,35.300509,137.008092
3627,Japan,Aichi Gakuin University,www.aichi-gakuin.ac.jp,35.16112299999999,137.046995
3628,Japan,Aichi Gakusen University,www.gakusen.ac.jp,34.9731092,137.1441418
3629,Japan,Aichi Institute of Technology,www.aitech.ac.jp,35.18326690000001,137.1142201
3630,Japan,Aichi Medical University,www.aichi-med-u.ac.jp,35.1913786,137.0478845
3631,Japan,Aichi Prefectural University,www.aichi-pu.ac.jp,35.182046,137.086797
3632,Japan,Aichi Prefectural University of Fine Arts & Music,www.aichi-fam-u.ac.jp,35.16834349999999,137.0692572
3633,Japan,Aichi Sangyo University,www.asu.ac.jp,34.9204733,137.2221614
3634,Japan,Aichi Shukutoku University,www.aasa.ac.jp,35.15736819999999,137.0317272
3635,Japan,Aichi University,www.aichi-u.ac.jp,34.7404239,137.3865715
3636,Japan,Aichi University of Education,www.aichi-edu.ac.jp,35.0518637,137.0503926
3637,Japan,Aikoku Gakuen University,www.aikoku-u.ac.jp,35.6663372,140.1599813
3638,Japan,Akita University,www.akita-u.ac.jp,39.7309494,140.1511042
3639,Japan,Akita University of Economics and Law,www.akeihou-u.ac.jp,39.6274146,140.1978693
3640,Japan,"American University Extension, Okinawa",www.aue-okinawa.ac.jp,0.0,0.0
3641,Japan,Aomori Chuoh Gakuin University,www.aomoricgu.ac.jp,40.7842953,140.7623259
3642,Japan,Aomori Public College,www.nebuta.ac.jp,40.7519213,140.7721903
3643,Japan,Aomori University,www.aomori-u.ac.jp,40.784068,140.781174
3644,Japan,Aomori University of Health and Welfare,www.auhw.ac.jp,40.8139328,140.792219
3645,Japan,Aoyama Gakuin University,www.aoyama.ac.jp,35.6603742,139.7095579
3646,Japan,Asahikawa Medical College,www.asahikawa-med.ac.jp,43.729855,142.3841412
3647,Japan,Asahikawa University,www.asahikawa-u.ac.jp,43.81649959999999,142.4455119
3648,Japan,Asahi University,www.asahi-u.ac.jp,35.38176599999999,136.690565
3649,Japan,Ashikaga Institute of Technology,www.ashitech.ac.jp,36.3528961,139.3958503
3650,Japan,Ashiya University,www.ashiya-u.ac.jp,34.752772,135.307181
3651,Japan,Asia University,www.asia-u.ac.jp,35.7056688,139.5355867
3652,Japan,Atomi College,www.atomi.ac.jp,35.8172204,139.5429205
3653,Japan,Azabu University,www.azabu-u.ac.jp,35.5757086,139.3889758
3654,Japan,Baika Women's College,www.baika.ac.jp,34.842637,135.535191
3655,Japan,Baiko Women's College,www.baiko.ac.jp,33.9675727,130.9325639
3656,Japan,Beppu University,www.beppu-u.ac.jp,33.3370608,131.4684203
3657,Japan,Bukkyo University,www.bukkyo-u.ac.jp,35.043166,135.737301
3658,Japan,Bunka Women's University,www.bunka-wu.ac.jp,35.6852321,139.6943028
3659,Japan,Bunkyo University,www.bunkyo.ac.jp,35.9052691,139.7715308
3660,Japan,Chiba Institute of Technology,www.it-chiba.ac.jp,35.688847,140.0213635
3661,Japan,Chiba Keizai University,www.cku.ac.jp,35.62935590000001,140.1097531
3662,Japan,Chiba University,www.chiba-u.ac.jp,35.62624669999999,140.1024122
3663,Japan,Chiba University of Commerce,www.cuc.ac.jp,35.7421192,139.9076413
3664,Japan,Chikushi Jogakuen University,www.chikushi.ac.jp,33.5130588,130.5377575
3665,Japan,Chubu Gakuin University & Chubu Women's College,www.chubu-gu.ac.jp,35.4586548,136.8978031
3666,Japan,Chubu University,www.chubu.ac.jp,35.27306829999999,137.0154007
3667,Japan,Chukyo Gakuin University,www.chukyogakuin-u.ac.jp,35.4679586,137.489244
3668,Japan,Chukyo University,www.chukyo-u.ac.jp,35.13814,136.965803
3669,Japan,Chukyo Women's University,www.chujo-u.ac.jp,35.030996,136.971778
3670,Japan,Chuo Gakuin University,www.cgu.ac.jp,35.882761,140.019209
3671,Japan,Chuo University,www.chuo-u.ac.jp,35.6413899,139.4057161
3672,Japan,Daido Institute of Technology,www.daido-it.ac.jp,35.079001,136.906506
3673,Japan,Daiichi College of Pharmaceutical Sciences,www.daiichi-cps.ac.jp,33.56564629999999,130.4200092
3674,Japan,"Dai Ichi University, College of Technology",www.daiichi-koudai.ac.jp,31.7470435,130.7690996
3675,Japan,Daiichi University of Economics,www.daiichi-ue.ac.jp,0.0,0.0
3676,Japan,Daito Bunka University,www.daito.ac.jp,35.782618,139.667946
3677,Japan,Doho University,www.doho.ac.jp,35.16350300000001,136.844072
3678,Japan,Dohto University,www.dohto.ac.jp,42.979444,141.542496
3679,Japan,Dokkyo University,www.dokkyo.ac.jp,35.8398872,139.7943826
3680,Japan,Dokkyo University School of Medicine,www.dokkyomed.ac.jp,36.47211739999999,139.8237096
3681,Japan,Doshisha University,www.doshisha.ac.jp,35.0300916,135.7606883
3682,Japan,Doshisha Women's College of Liberal Arts,www.dwc.doshisha.ac.jp,34.8042205,135.771723
3683,Japan,Edogawa University,www.edogawa-u.ac.jp,35.87653709999999,139.9387393
3684,Japan,Ehime University,www.ehime-u.ac.jp,33.8502377,132.7715089
3685,Japan,Eichi University,www.eichi-u.ac.jp,34.74936,135.4380866
3686,Japan,Elisabeth University of Music,www.eum.ac.jp,34.3952,132.4679894
3687,Japan,Ferris University,www.ferris.ac.jp,43.68484319999999,-85.4856344
3688,Japan,Fujita Health University,www.fujita-hu.ac.jp,35.0702473,136.9997134
3689,Japan,Fuji University,www.termnet.co.jp,39.36030999999999,141.105031
3690,Japan,Fuji Women's College,www.fujijoshi.ac.jp,43.0800047,141.3508978
3691,Japan,Fukui Medical School,www.fukui-med.ac.jp,36.0769536,136.2117736
3692,Japan,Fukui Prefectural University,www.fpu.ac.jp,36.1098117,136.2775717
3693,Japan,Fukui University,www.fukui-u.ac.jp,36.0769536,136.2117736
3694,Japan,Fukui University of Technology,www.fukui-ut.ac.jp,36.0689823,136.1960677
3695,Japan,Fukuoka Dental College,www.fdcnet.ac.jp,33.5443576,130.332332
3696,Japan,Fukuoka Institute of Technology,www.fit.ac.jp,33.695469,130.439456
3697,Japan,Fukuoka International University,www.fukuoka-int-u.ac.jp,33.5106579,130.5325972
3698,Japan,Fukuoka Prefectural University,www.fukuoka-pu.ac.jp,33.64889280000001,130.8153435
3699,Japan,Fukuoka University,www.fukuoka-u.ac.jp,33.5483247,130.3649282
3700,Japan,Fukuoka University of Education,www.fukuoka-edu.ac.jp,33.81214810000001,130.5946102
3701,Japan,Fukuoka Women's University,www.fwu.ac.jp,33.66581499999999,130.437949
3702,Japan,Fukushima Medical College,www.fmu.ac.jp,37.68919069999999,140.468564
3703,Japan,Fukushima University,www.fukushima-u.ac.jp,37.6837614,140.4558358
3704,Japan,Fukuyama Heisei University,www.heisei-u.ac.jp,34.549682,133.347581
3705,Japan,Fukuyama University,www.fukuyama-u.ac.jp,34.458438,133.229697
3706,Japan,Gakushuin University,www.gakushuin.ac.jp,35.71836800000001,139.709075
3707,Japan,Gifu Keizai University,www.gifu-keizai.ac.jp,35.394411,136.619777
3708,Japan,Gifu Pharmaceutical University,www.gifu-pu.ac.jp,35.465692,136.733819
3709,Japan,Gifu Shotoku Gakuen University,www.shotoku.ac.jp,35.3613067,136.7067588
3710,Japan,Gifu University,www.gifu-u.ac.jp,35.4662236,136.7365752
3711,Japan,Gifu University for Education and Languages,www.gifu-kyoiku.ac.jp,35.4662236,136.7365752
3712,Japan,Gifu Women's University,www.gijodai.ac.jp,35.500316,136.807491
3713,Japan,Graduate University for Advanced Studies,www.soken.ac.jp,35.26109499999999,139.608389
3714,Japan,Gunma Prefectural Women's University,www.gpwu.ac.jp,36.297161,139.113
3715,Japan,Gunma University,www.gunma-u.ac.jp,36.43018409999999,139.0447069
3716,Japan,Hachinohe Institute of Technology,www.hi-tech.ac.jp,40.479004,141.5598803
3717,Japan,Hachinohe University,www.hachinohe-u.ac.jp,40.479004,141.5598803
3718,Japan,Hakodate University,www.hakodate-u.ac.jp,41.8418174,140.7669687
3719,Japan,Hakuoh University,www.hakuoh.ac.jp,36.315632,139.793562
3720,Japan,Hamamatsu University,www.hamamatsu-u.ac.jp,34.7687982,137.7425522
3721,Japan,Hamamatsu University School of Medicine,www.hama-med.ac.jp,34.7687982,137.7425522
3722,Japan,Hanazono University,www.hanazono.ac.jp,35.0164853,135.7265979
3723,Japan,Hannan University,www.hannan-u.ac.jp,34.5926943,135.5354081
3724,Japan,Heisei International University,www.hiu.ac.jp,36.100287,139.642732
3725,Japan,Higashi Nippon International University,www.tonichi-kokusai-u.ac.jp,37.0576441,140.9075781
3726,Japan,Hijiyama University,www.hijiyama-u.ac.jp,34.4285671,132.4752848
3727,Japan,Himeji Dokkyo University,www.himeji-du.ac.jp,34.8721287,134.6896254
3728,Japan,Himeji Institute of Technology,www.himeji-tech.ac.jp,34.6783045,135.052104
3729,Japan,Hirosaki Gakuin University,www.hirogaku-u.ac.jp,40.5842226,140.4678871
3730,Japan,Hirosaki University,www.hirosaki-u.ac.jp,40.5894834,140.4724839
3731,Japan,Hiroshima Bunkyo Women's University,www.h-bunkyo.ac.jp,34.5051548,132.5198062
3732,Japan,Hiroshima City University,www.hiroshima-cu.ac.jp,34.4385608,132.4143124
3733,Japan,Hiroshima Institute of Technology,www.it-hiroshima.ac.jp,34.3706868,132.3430856
3734,Japan,Hiroshima International University,www.hirokoku-u.ac.jp,34.31333899999999,132.686888
3735,Japan,Hiroshima Jogakuin University,www.hju.ac.jp,34.413555,132.484171
3736,Japan,Hiroshima Kokusai Gakuin University,www.hkg.ac.jp,34.4262249,132.627762
3737,Japan,Hiroshima Prefectural University,www.hiroshima-pu.ac.jp,34.3662512,132.4682223
3738,Japan,Hiroshima Shudo University,www.shudo-u.ac.jp,34.4332619,132.4049257
3739,Japan,Hiroshima University,www.hiroshima-u.ac.jp,34.40312299999999,132.714908
3740,Japan,Hiroshima University of Economics,www.hue.ac.jp,34.448493,132.4566661
3741,Japan,Hiroshima Women's University,www.hirojo-u.ac.jp,34.413555,132.484171
3742,Japan,Hitotsubashi University,www.hit-u.ac.jp,35.6944035,139.4454577
3743,Japan,Hokkaido Information University,www.do-johodai.ac.jp,43.077836,141.537176
3744,Japan,Hokkaido Institute of Pharmaceutical Sciences,www.hokuyakudai.ac.jp,43.0779575,141.340013
3745,Japan,Hokkaido Institute of Technology,www.hit.ac.jp,43.13469,141.249032
3746,Japan,Hokkaido Tokai University,www.u-tokai.ac.jp,43.7848336,142.306037
3747,Japan,Hokkaido University,www.hokudai.ac.jp,43.0779575,141.340013
3748,Japan,Hokkaido University of Education,www.hokkyodai.ac.jp,43.1682364,141.3960816
3749,Japan,Hokkaido University of Health Sciences,www.hoku-iryo-u.ac.jp,43.2311819,141.5496961
3750,Japan,Hokkaigakuen University,www.hokkai-s-u.ac.jp,43.0465634,141.3676615
3751,Japan,Hokkaigakuen University of Kitami,www.hokkai-k-u.ac.jp,43.0465634,141.3676615
3752,Japan,Hokuriku University,www.hokuriku-u.ac.jp,36.5254476,136.7075089
3753,Japan,Hokusei Gakuen University,www.hokusei.ac.jp,43.0253839,141.447594
3754,Japan,Hosei University,www.hosei.ac.jp,35.6955341,139.7413987
3755,Japan,Hoshi University,www.hoshi.ac.jp,35.61924380000001,139.7111626
3756,Japan,Hyogo College of Medicine,www.hyo-med.ac.jp,34.71838739999999,135.3789595
3757,Japan,Hyogo University,www.hyogo-dai.ac.jp,34.7468031,134.8811325
3758,Japan,Hyogo University of Education,www.hyogo-u.ac.jp,34.91171,135.015971
3759,Japan,Ibaraki Christian College,www.icc.ac.jp,36.5144416,140.6165773
3760,Japan,Ibaraki Prefectural University of Health Sciences,www.ipu.ac.jp,36.02667390000001,140.2109605
3761,Japan,Ibaraki University,www.ibaraki.ac.jp,36.4027378,140.4427922
3762,Japan,International Buddhist University,www.shitennoji.ac.jp,6.94442,79.950679
3763,Japan,International Budo University,www.budo-u.ac.jp,35.1608211,140.3210488
3764,Japan,International Christian University,www.icu.ac.jp,35.68753650000001,139.5295507
3765,Japan,International University of Health and Welfare,www.iuhw.ac.jp,36.87098599999999,140.069648
3766,Japan,International University of Japan,www.iuj.ac.jp,37.1481834,138.9473388
3767,Japan,International University of Kagoshima,www.iuk.ac.jp,31.49505319999999,130.4961152
3768,Japan,Ishinomaki Senshu University,www.isenshu-u.ac.jp,38.4542478,141.2949729
3769,Japan,Iwaki Meisei University,www.iwakimu.ac.jp,37.0188,140.916894
3770,Japan,Iwate Medical University,www.iwate-med.ac.jp,39.7054686,141.1506799
3771,Japan,Iwate Prefectural University,www.iwate-pu.ac.jp,39.80206220000001,141.1385264
3772,Japan,Iwate University,www.iwate-u.ac.jp,39.71586819999999,141.1384546
3773,Japan,Japan Advanced Institute of Science and Technology,www.jaist.ac.jp,36.444154,136.5930971
3774,Japan,Japan College of Social Work,www.shakaijigyo.ac.jp,35.766493,139.507344
3775,Japan,Japanese Red Cross College of Nursing,www.redcross.ac.jp,35.653198,139.718911
3776,Japan,Japan Women's University,www.jwu.ac.jp,35.7169124,139.7204223
3777,Japan,Jichi Medical School,www.jichi.ac.jp,36.39976299999999,139.860547
3778,Japan,Jikei University School of Medicine,www.jikei.ac.jp,35.6624661,139.7508176
3779,Japan,Jissen Women's University,www.jissen.ac.jp,35.671396,139.389932
3780,Japan,Jobu University,www.jobu.ac.jp,36.278597,139.1774638
3781,Japan,Joetsu University of Education,www.juen.ac.jp,37.1370251,138.2248992
3782,Japan,Josai International University,www.jiu.ac.jp,35.5819276,140.3918465
3783,Japan,Josai University,www.josai.ac.jp,35.9330832,139.3420253
3784,Japan,Juntendo University,www.juntendo.ac.jp,35.7021299,139.7608345
3785,Japan,Kagawa Institute of Nutrition,www.eiyo.ac.jp,35.95241799999999,139.411171
3786,Japan,Kagawa Medical School,www.kms.ac.jp,0.0,0.0
3787,Japan,Kagawa University,www.kagawa-u.ac.jp,34.342774,134.037969
3788,Japan,Kagoshima Immaculate Heart University,www.juntan.k-junshin.ac.jp,31.825333,130.328586
3789,Japan,Kagoshima University,www.kagoshima-u.ac.jp,31.571918,130.54524
3790,Japan,Kagoshima Women's College,www.kwc-u.ac.jp,31.58252739999999,130.5514009
3791,Japan,Kamakura Women's College,www.kamakura-u.ac.jp,35.3532938,139.5394043
3792,Japan,Kanagawa Dental College,www.kdcnet.ac.jp,35.2843328,139.6700121
3793,Japan,Kanagawa Institute of Technology,www.kanagawa-it.ac.jp,35.48649200000001,139.342669
3794,Japan,Kanagawa University,www.kanagawa-u.ac.jp,35.48418299999999,139.620867
3795,Japan,Kanazawa College of Art,www.kanazawa-bidai.ac.jp,36.556109,136.677393
3796,Japan,Kanazawa College of Economics,www.kanazawa-eco.ac.jp,36.556109,136.677393
3797,Japan,Kanazawa Gakuin University,www.kanazawa-gu.ac.jp,36.5172414,136.6957022
3798,Japan,Kanazawa Institute of Technology,www.kanazawa-it.ac.jp,36.529954,136.627205
3799,Japan,Kanazawa Medical University,www.kanazawa-med.ac.jp,36.65563809999999,136.6460587
3800,Japan,Kanazawa University,www.kanazawa-u.ac.jp,36.5459854,136.7087378
3801,Japan,Kanda University of International Studies,www.kuis.ac.jp,35.6572386,140.0440887
3802,Japan,Kansai Gaidai University,www.kansai-gaidai-u.ac.jp,34.8232329,135.6641253
3803,Japan,Kansai Medical University,www.kmu.ac.jp,34.8184541,135.645597
3804,Japan,Kansai University,www.kansai-u.ac.jp,34.77495830000001,135.5121832
3805,Japan,Kansai University of International Studies,www.kuins.ac.jp,34.7715023,135.0433814
3806,Japan,Kansai University of Social Welfare,www.kusw.ac.jp,34.761841,134.368115
3807,Japan,Kanto Gakuen University,www.kanto-gakuen.ac.jp,36.285743,139.355349
3808,Japan,Kanto Gakuin University,www.kanto-gakuin.ac.jp,35.3233266,139.6228889
3809,Japan,Kawamura Gakuen Woman's University,www.kgwu.ac.jp,35.874673,140.053149
3810,Japan,Kawasaki Medical School,www.kawasaki-m.ac.jp,34.63199090000001,133.811472
3812,Japan,Keiai University,www.u-keiai.ac.jp,35.634148,140.104439
3813,Japan,Keio University,www.keio.ac.jp,35.6489643,139.7429376
3814,Japan,Keisen Jogaku-en College,www.keisen.ac.jp,35.60857110000001,139.4361142
3815,Japan,Keiwa College,www.keiwa-c.ac.jp,37.9563247,139.2922745
3816,Japan,Kibi International University,www.kiui.ac.jp,34.7977949,133.6237112
3817,Japan,Kinjo Gakuin University,www.kinjo-u.ac.jp,35.20968739999999,136.9957509
3818,Japan,Kinki University,www.kindai.ac.jp,34.65123,135.587042
3819,Japan,Kitakyushu University,www.kitakyu-u.ac.jp,33.8432722,130.8782143
3820,Japan,Kitami Institute of Technology,www.kitami-it.ac.jp,43.822847,143.9051055
3821,Japan,Kitasato University,www.kitasato-u.ac.jp,35.644758,139.72563
3822,Japan,Kobe City University of ForeignStudies,www.kobe-cufs.ac.jp,34.6800526,135.0592449
3823,Japan,Kobe Design University,www.kobe-du.ac.jp,34.67762099999999,135.056829
3824,Japan,Kobe Gakuin University,www.kobegakuin.ac.jp,34.6642243,135.0280665
3825,Japan,Kobe International University,www.kobe-kiu.ac.jp,34.680957,135.269635
3826,Japan,Kobe Jogakuin University,www.kobe-c.ac.jp,34.7591241,135.350715
3827,Japan,Kobe Pharmaceutical University,www.kobepharma-u.ac.jp,34.7323338,135.2838829
3828,Japan,Kobe Shinwa Women's University,www.kobe-shinwa.ac.jp,34.7279855,135.1545715
3829,Japan,Kobe Shoin Women's University,www.shoin.ac.jp,34.727332,135.229552
3830,Japan,Kobe University,www.kobe-u.ac.jp,34.7256185,135.2353953
3831,Japan,Kobe University of Mercantile Marine,www.kshosen.ac.jp,34.718745,135.288359
3832,Japan,Kobe Women's University,www.suma.kobe-wu.ac.jp,34.6580757,135.1089601
3833,Japan,Kochi Medical School,www.kochi-ms.ac.jp,33.5941614,133.6141226
3834,Japan,Kochi University,www.kochi-u.ac.jp,33.5493549,133.4862249
3835,Japan,Kochi University of Technology,www.kochi-tech.ac.jp,33.6205524,133.7197467
3836,Japan,Kochi Women's University,www.kochi-wu.ac.jp,33.5306208,133.5831506
3837,Japan,Kogakkan University,www.kogakkan-u.ac.jp,34.4852626,136.726803
3838,Japan,Kogakuin University,www.kogakuin.ac.jp,35.690582,139.6954
3839,Japan,Koka Women's College,www.koka.ac.jp,34.996207,135.718722
3840,Japan,Kokugakuin University,www.kokugakuin.ac.jp,35.6556321,139.7117493
3841,Japan,Kokushikan University,www.kokushikan.ac.jp,35.648139,139.653136
3842,Japan,Komazawa University,www.komazawa-u.ac.jp,35.62893,139.658086
3843,Japan,Konan University,www.konan-u.ac.jp,34.7288768,135.268753
3844,Japan,Konan Women's University,www.konan-wu.ac.jp,34.73454899999999,135.287589
3845,Japan,Korea University,www.korea-u.ac.jp,37.590799,127.0277773
3846,Japan,Koriyama Women's University and College,www.koriyama-kgc.ac.jp,37.3968314,140.3521067
3847,Japan,Koshien University,www.koshien.ac.jp,34.80652300000001,135.333657
3848,Japan,Koyasan University,www.koyasan-u.ac.jp,34.211904,135.585237
3849,Japan,Kumamoto Gakuen University,www.kumagaku.ac.jp,32.8043819,130.7293358
3850,Japan,Kumamoto Institute of Technology,www.knct.ac.jp,32.8140382,130.7278725
3851,Japan,Kumamoto Prefectural University,www.pu-kumamoto.ac.jp,32.8060072,130.7647002
3852,Japan,Kumamoto University,www.kumamoto-u.ac.jp,32.8140382,130.7278725
3853,Japan,Kunitachi College of Music,www.kunitachi.ac.jp,35.73170169999999,139.411678
3854,Japan,Kurashiki Sakuyo University,www.ksu.ac.jp,34.575007,133.678135
3855,Japan,Kurashiki University of Science and the Arts,www.kusa.ac.jp,34.55585629999999,133.7125867
3856,Japan,Kure University,www.kure-u.ac.jp,35.302143,-80.74774769999999
3857,Japan,Kurume Institute of Technology,www.kurume-it.ac.jp,33.26561700000001,130.537447
3858,Japan,Kurume University,www.kurume-u.ac.jp,33.3287206,130.5111838
3859,Japan,Kushiro Public University of Economics,www.kushiro-pu.ac.jp,43.018379,144.39643
3860,Japan,Kwansei Gakuin University,www.kwansei.ac.jp,34.767938,135.3466497
3861,Japan,Kwassui Women's College,www.kwassui.ac.jp,32.738837,129.873481
3862,Japan,Kyorin University,www.kyorin-u.ac.jp,35.68539620000001,139.569567
3863,Japan,Kyoritsu Pharmaceutical University,www.kyoritsu-ph.ac.jp,0.0,0.0
3864,Japan,Kyoritsu Woman's University,www.kyoritsu-wu.ac.jp,35.693517,139.758024
3865,Japan,Kyoto Bunkyo University,www.kbu.ac.jp,34.91387609999999,135.7845382
3866,Japan,Kyoto City University of Arts,www.kcua.ac.jp,34.974441,135.663769
3867,Japan,Kyoto Gakuen University,www.kyotogakuen-u.ac.jp,34.99489870000001,135.5537248
3868,Japan,Kyoto Institute of Technology,www.kit.ac.jp,35.0496643,135.7820463
3869,Japan,Kyoto Pharmaceutical University,www.kyoto-phu.ac.jp,34.990624,135.8097351
3870,Japan,Kyoto Prefectural University,www.kpu.ac.jp,35.047217,135.7671166
3871,Japan,Kyoto Prefectural University of Medicine,www.kpu-m.ac.jp,35.0229141,135.7700296
3872,Japan,Kyoto Sangyo University,www.kyoto-su.ac.jp,35.070293,135.757466
3873,Japan,Kyoto Seika University,www.kyoto-seika.ac.jp,35.07327800000001,135.768967
3874,Japan,Kyoto Tachibana Women's University,www.tachibana-u.ac.jp,34.968495,135.826137
3875,Japan,Kyoto University,www.kyoto-u.ac.jp,35.0262444,135.7808218
3876,Japan,Kyoto University of Art and Design,www.kyoto-art.ac.jp,35.0373057,135.7922393
3877,Japan,Kyoto University of Education,www.kyokyo-u.ac.jp,34.9502174,135.773184
3878,Japan,Kyoto University of Foreign Studies,www.kufs.ac.jp,35.0043721,135.7191506
3879,Japan,Kyoto Women's University,www.kyoto-wu.ac.jp,34.988605,135.779842
3880,Japan,Kyushu Dental College,www.kyu-dent.ac.jp,33.87248,130.854101
3881,Japan,Kyushu Institute of Design,www.kyushu-id.ac.jp,33.8941523,130.8392259
3882,Japan,Kyushu Institute of Technology,www.kyutech.ac.jp,33.8941523,130.8392259
3883,Japan,Kyushu International University,www.kiu.ac.jp,33.862448,130.7926504
3884,Japan,Kyushu Kyoritsu University,www.kyukyo-u.ac.jp,33.87183799999999,130.705064
3885,Japan,Kyushu Sangyo University,www.ip.kyusan-u.ac.jp,33.669835,130.444867
3886,Japan,Kyushu Tokai University,www.ktokai-u.ac.jp,32.8117564,130.7442011
3887,Japan,Kyushu University,www.kyushu-u.ac.jp,33.62665839999999,130.4250445
3888,Japan,Kyushu University of Nursing and SocialWelfare,www.kyushu-ns.ac.jp,32.946258,130.553534
3889,Japan,Kyushu Women's University,www.kwuc.ac.jp,33.8682796,130.7059576
3890,Japan,Matsumoto Dental University,www.mdu.ac.jp,36.1277816,137.9402994
3891,Japan,Matsusaka University,www.mie-chukyo-u.ac.jp,34.5437014,136.5378084
3892,Japan,Matsuyama University,www.matsuyama-u.ac.jp,33.8504806,132.7675689
3893,Japan,Meiji College of Pharmacy,www.my-pharm.ac.jp,0.0,0.0
3894,Japan,Meiji Gakuin University,www.meijigakuin.ac.jp,35.6375061,139.731305
3895,Japan,Meiji University,www.meiji.ac.jp,35.69724219999999,139.7615346
3896,Japan,Meiji University of Oriental Medicine,www.meiji-u.ac.jp,35.18163069999999,135.4912391
3897,Japan,Meijo University,www.meijo-u.ac.jp,35.135386,136.9751963
3898,Japan,Meikai University,www.meikai.ac.jp,35.64516259999999,139.9203371
3899,Japan,Meio University,www.meio-u.ac.jp,26.62426899999999,127.9741678
3900,Japan,Meisei University,www.meisei-u.ac.jp,35.6448886,139.4084806
3901,Japan,Mejiro University,www.mejiro.ac.jp,35.71741019999999,139.6809401
3902,Japan,Mie University,www.mie-u.ac.jp,34.74605299999999,136.523589
3903,Japan,Mimasaka Women's College,www.mimasaka.ac.jp,0.0,0.0
3904,Japan,Minamikyushu University,www.nankyudai.ac.jp,31.936617,131.415609
3905,Japan,Miyagi Gakuin Women's College,www.mgu.ac.jp,38.30607699999999,140.853999
3906,Japan,Miyagi University,www.myu.ac.jp,38.3485186,140.8396152
3907,Japan,Miyagi University of Education,www.miyakyo-u.ac.jp,38.25906099999999,140.830894
3908,Japan,Miyazaki Medical College,www.miyazaki-med.ac.jp,31.83101,131.4125567
3909,Japan,Miyazaki Municipal University,www.miyazaki-mu.ac.jp,31.9251638,131.4186431
3910,Japan,Miyazaki Prefectural Nursing University,www.mpu.ac.jp,31.859307,131.414743
3911,Japan,Miyazaki University,www.miyazaki-u.ac.jp,31.83101,131.4125567
3912,Japan,Morioka College,www.morioka-u.ac.jp,39.8154009,141.1369737
3913,Japan,Mukogawa Women's University,www.mukogawa-u.ac.jp,34.7140603,135.3619249
3914,Japan,Muroran Institute of Technology,www.muroran-it.ac.jp,42.38040720000001,141.0339947
3915,Japan,Musashi Institute of Technology,www.musashi-tech.ac.jp,35.5983235,139.6510237
